trial_index,scenario_id,choice,outcome,ev_chosen,ev_optimal,optimal_choice,is_optimal,cumulative_pnl,current_streak,frame,agent_id,agent_type,trial,epsilon
38.0,31fe3aa2,safe,10.0,10.0,10.0,safe,True,530.0,2.0,neutral,rational_027,rational,,
39.0,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,500.0,-1.0,neutral,rational_027,rational,,
40.0,11a749e7,risky,-20.0,40.0,40.0,risky,True,480.0,-2.0,neutral,rational_027,rational,,
41.0,951c249d,risky,500.0,32.5,32.5,risky,True,980.0,1.0,neutral,rational_027,rational,,
42.0,7b8e74ce,risky,100.0,85.0,85.0,risky,True,1080.0,2.0,neutral,rational_027,rational,,
43.0,31fe3aa2,safe,10.0,10.0,10.0,safe,True,1090.0,3.0,neutral,rational_027,rational,,
44.0,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,1060.0,-1.0,neutral,rational_027,rational,,
45.0,11a749e7,risky,100.0,40.0,40.0,risky,True,1160.0,1.0,neutral,rational_027,rational,,
46.0,951c249d,risky,-50.0,32.5,32.5,risky,True,1110.0,-1.0,neutral,rational_027,rational,,
47.0,7b8e74ce,risky,100.0,85.0,85.0,risky,True,1210.0,1.0,neutral,rational_027,rational,,
48.0,31fe3aa2,safe,10.0,10.0,10.0,safe,True,1220.0,2.0,neutral,rational_027,rational,,
49.0,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,1190.0,-1.0,neutral,rational_027,rational,,
50.0,11a749e7,risky,-20.0,40.0,40.0,risky,True,1170.0,-2.0,neutral,rational_027,rational,,
51.0,951c249d,risky,-50.0,32.5,32.5,risky,True,1120.0,-3.0,neutral,rational_027,rational,,
52.0,7b8e74ce,risky,100.0,85.0,85.0,risky,True,1220.0,1.0,neutral,rational_027,rational,,
53.0,31fe3aa2,safe,10.0,10.0,10.0,safe,True,1230.0,2.0,neutral,rational_027,rational,,
54.0,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,1200.0,-1.0,neutral,rational_027,rational,,
55.0,11a749e7,risky,-20.0,40.0,40.0,risky,True,1180.0,-2.0,neutral,rational_027,rational,,
56.0,951c249d,risky,-50.0,32.5,32.5,risky,True,1130.0,-3.0,neutral,rational_027,rational,,
57.0,7b8e74ce,risky,100.0,85.0,85.0,risky,True,1230.0,1.0,neutral,rational_027,rational,,
58.0,31fe3aa2,safe,10.0,10.0,10.0,safe,True,1240.0,2.0,neutral,rational_027,rational,,
59.0,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,1210.0,-1.0,neutral,rational_027,rational,,
0.0,11a749e7,risky,-20.0,40.0,40.0,risky,True,-20.0,-1.0,neutral,rational_028,rational,,
1.0,951c249d,risky,-50.0,32.5,32.5,risky,True,-70.0,-2.0,neutral,rational_028,rational,,
2.0,7b8e74ce,risky,100.0,85.0,85.0,risky,True,30.0,1.0,neutral,rational_028,rational,,
3.0,31fe3aa2,safe,10.0,10.0,10.0,safe,True,40.0,2.0,neutral,rational_028,rational,,
4.0,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,10.0,-1.0,neutral,rational_028,rational,,
5.0,11a749e7,risky,-20.0,40.0,40.0,risky,True,-10.0,-2.0,neutral,rational_028,rational,,
6.0,951c249d,risky,500.0,32.5,32.5,risky,True,490.0,1.0,neutral,rational_028,rational,,
7.0,7b8e74ce,risky,100.0,85.0,85.0,risky,True,590.0,2.0,neutral,rational_028,rational,,
8.0,31fe3aa2,safe,10.0,10.0,10.0,safe,True,600.0,3.0,neutral,rational_028,rational,,
9.0,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,570.0,-1.0,neutral,rational_028,rational,,
10.0,11a749e7,risky,-20.0,40.0,40.0,risky,True,550.0,-2.0,neutral,rational_028,rational,,
11.0,951c249d,risky,-50.0,32.5,32.5,risky,True,500.0,-3.0,neutral,rational_028,rational,,
12.0,7b8e74ce,risky,100.0,85.0,85.0,risky,True,600.0,1.0,neutral,rational_028,rational,,
13.0,31fe3aa2,safe,10.0,10.0,10.0,safe,True,610.0,2.0,neutral,rational_028,rational,,
14.0,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,580.0,-1.0,neutral,rational_028,rational,,
15.0,11a749e7,risky,-20.0,40.0,40.0,risky,True,560.0,-2.0,neutral,rational_028,rational,,
16.0,951c249d,risky,-50.0,32.5,32.5,risky,True,510.0,-3.0,neutral,rational_028,rational,,
17.0,7b8e74ce,risky,100.0,85.0,85.0,risky,True,610.0,1.0,neutral,rational_028,rational,,
18.0,31fe3aa2,safe,10.0,10.0,10.0,safe,True,620.0,2.0,neutral,rational_028,rational,,
19.0,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,590.0,-1.0,neutral,rational_028,rational,,
20.0,11a749e7,risky,-20.0,40.0,40.0,risky,True,570.0,-2.0,neutral,rational_028,rational,,
21.0,951c249d,risky,-50.0,32.5,32.5,risky,True,520.0,-3.0,neutral,rational_028,rational,,
22.0,7b8e74ce,risky,-200.0,85.0,85.0,risky,True,320.0,-4.0,neutral,rational_028,rational,,
23.0,31fe3aa2,safe,10.0,10.0,10.0,safe,True,330.0,1.0,neutral,rational_028,rational,,
24.0,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,300.0,-1.0,neutral,rational_028,rational,,
25.0,11a749e7,risky,100.0,40.0,40.0,risky,True,400.0,1.0,neutral,rational_028,rational,,
26.0,951c249d,risky,-50.0,32.5,32.5,risky,True,350.0,-1.0,neutral,rational_028,rational,,
27.0,7b8e74ce,risky,100.0,85.0,85.0,risky,True,450.0,1.0,neutral,rational_028,rational,,
28.0,31fe3aa2,safe,10.0,10.0,10.0,safe,True,460.0,2.0,neutral,rational_028,rational,,
29.0,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,430.0,-1.0,neutral,rational_028,rational,,
30.0,11a749e7,risky,100.0,40.0,40.0,risky,True,530.0,1.0,neutral,rational_028,rational,,
31.0,951c249d,risky,-50.0,32.5,32.5,risky,True,480.0,-1.0,neutral,rational_028,rational,,
32.0,7b8e74ce,risky,100.0,85.0,85.0,risky,True,580.0,1.0,neutral,rational_028,rational,,
33.0,31fe3aa2,safe,10.0,10.0,10.0,safe,True,590.0,2.0,neutral,rational_028,rational,,
34.0,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,560.0,-1.0,neutral,rational_028,rational,,
35.0,11a749e7,risky,100.0,40.0,40.0,risky,True,660.0,1.0,neutral,rational_028,rational,,
36.0,951c249d,risky,-50.0,32.5,32.5,risky,True,610.0,-1.0,neutral,rational_028,rational,,
37.0,7b8e74ce,risky,100.0,85.0,85.0,risky,True,710.0,1.0,neutral,rational_028,rational,,
38.0,31fe3aa2,safe,10.0,10.0,10.0,safe,True,720.0,2.0,neutral,rational_028,rational,,
39.0,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,690.0,-1.0,neutral,rational_028,rational,,
40.0,11a749e7,risky,-20.0,40.0,40.0,risky,True,670.0,-2.0,neutral,rational_028,rational,,
41.0,951c249d,risky,-50.0,32.5,32.5,risky,True,620.0,-3.0,neutral,rational_028,rational,,
42.0,7b8e74ce,risky,100.0,85.0,85.0,risky,True,720.0,1.0,neutral,rational_028,rational,,
43.0,31fe3aa2,safe,10.0,10.0,10.0,safe,True,730.0,2.0,neutral,rational_028,rational,,
44.0,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,700.0,-1.0,neutral,rational_028,rational,,
45.0,11a749e7,risky,100.0,40.0,40.0,risky,True,800.0,1.0,neutral,rational_028,rational,,
46.0,951c249d,risky,-50.0,32.5,32.5,risky,True,750.0,-1.0,neutral,rational_028,rational,,
47.0,7b8e74ce,risky,100.0,85.0,85.0,risky,True,850.0,1.0,neutral,rational_028,rational,,
48.0,31fe3aa2,safe,10.0,10.0,10.0,safe,True,860.0,2.0,neutral,rational_028,rational,,
49.0,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,830.0,-1.0,neutral,rational_028,rational,,
50.0,11a749e7,risky,100.0,40.0,40.0,risky,True,930.0,1.0,neutral,rational_028,rational,,
51.0,951c249d,risky,-50.0,32.5,32.5,risky,True,880.0,-1.0,neutral,rational_028,rational,,
52.0,7b8e74ce,risky,100.0,85.0,85.0,risky,True,980.0,1.0,neutral,rational_028,rational,,
53.0,31fe3aa2,safe,10.0,10.0,10.0,safe,True,990.0,2.0,neutral,rational_028,rational,,
54.0,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,960.0,-1.0,neutral,rational_028,rational,,
55.0,11a749e7,risky,-20.0,40.0,40.0,risky,True,940.0,-2.0,neutral,rational_028,rational,,
56.0,951c249d,risky,500.0,32.5,32.5,risky,True,1440.0,1.0,neutral,rational_028,rational,,
57.0,7b8e74ce,risky,100.0,85.0,85.0,risky,True,1540.0,2.0,neutral,rational_028,rational,,
58.0,31fe3aa2,safe,10.0,10.0,10.0,safe,True,1550.0,3.0,neutral,rational_028,rational,,
59.0,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,1520.0,-1.0,neutral,rational_028,rational,,
0.0,11a749e7,risky,-20.0,40.0,40.0,risky,True,-20.0,-1.0,neutral,rational_029,rational,,
1.0,951c249d,risky,500.0,32.5,32.5,risky,True,480.0,1.0,neutral,rational_029,rational,,
2.0,7b8e74ce,risky,100.0,85.0,85.0,risky,True,580.0,2.0,neutral,rational_029,rational,,
3.0,31fe3aa2,safe,10.0,10.0,10.0,safe,True,590.0,3.0,neutral,rational_029,rational,,
4.0,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,560.0,-1.0,neutral,rational_029,rational,,
5.0,11a749e7,risky,100.0,40.0,40.0,risky,True,660.0,1.0,neutral,rational_029,rational,,
6.0,951c249d,risky,500.0,32.5,32.5,risky,True,1160.0,2.0,neutral,rational_029,rational,,
7.0,7b8e74ce,risky,100.0,85.0,85.0,risky,True,1260.0,3.0,neutral,rational_029,rational,,
8.0,31fe3aa2,safe,10.0,10.0,10.0,safe,True,1270.0,4.0,neutral,rational_029,rational,,
9.0,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,1240.0,-1.0,neutral,rational_029,rational,,
10.0,11a749e7,risky,100.0,40.0,40.0,risky,True,1340.0,1.0,neutral,rational_029,rational,,
11.0,951c249d,risky,-50.0,32.5,32.5,risky,True,1290.0,-1.0,neutral,rational_029,rational,,
12.0,7b8e74ce,risky,100.0,85.0,85.0,risky,True,1390.0,1.0,neutral,rational_029,rational,,
13.0,31fe3aa2,safe,10.0,10.0,10.0,safe,True,1400.0,2.0,neutral,rational_029,rational,,
14.0,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,1370.0,-1.0,neutral,rational_029,rational,,
15.0,11a749e7,risky,100.0,40.0,40.0,risky,True,1470.0,1.0,neutral,rational_029,rational,,
16.0,951c249d,risky,-50.0,32.5,32.5,risky,True,1420.0,-1.0,neutral,rational_029,rational,,
17.0,7b8e74ce,risky,100.0,85.0,85.0,risky,True,1520.0,1.0,neutral,rational_029,rational,,
18.0,31fe3aa2,safe,10.0,10.0,10.0,safe,True,1530.0,2.0,neutral,rational_029,rational,,
19.0,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,1500.0,-1.0,neutral,rational_029,rational,,
20.0,11a749e7,risky,-20.0,40.0,40.0,risky,True,1480.0,-2.0,neutral,rational_029,rational,,
21.0,951c249d,risky,-50.0,32.5,32.5,risky,True,1430.0,-3.0,neutral,rational_029,rational,,
22.0,7b8e74ce,risky,100.0,85.0,85.0,risky,True,1530.0,1.0,neutral,rational_029,rational,,
23.0,31fe3aa2,safe,10.0,10.0,10.0,safe,True,1540.0,2.0,neutral,rational_029,rational,,
24.0,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,1510.0,-1.0,neutral,rational_029,rational,,
25.0,11a749e7,risky,-20.0,40.0,40.0,risky,True,1490.0,-2.0,neutral,rational_029,rational,,
26.0,951c249d,risky,-50.0,32.5,32.5,risky,True,1440.0,-3.0,neutral,rational_029,rational,,
27.0,7b8e74ce,risky,100.0,85.0,85.0,risky,True,1540.0,1.0,neutral,rational_029,rational,,
28.0,31fe3aa2,safe,10.0,10.0,10.0,safe,True,1550.0,2.0,neutral,rational_029,rational,,
29.0,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,1520.0,-1.0,neutral,rational_029,rational,,
30.0,11a749e7,risky,-20.0,40.0,40.0,risky,True,1500.0,-2.0,neutral,rational_029,rational,,
31.0,951c249d,risky,-50.0,32.5,32.5,risky,True,1450.0,-3.0,neutral,rational_029,rational,,
32.0,7b8e74ce,risky,100.0,85.0,85.0,risky,True,1550.0,1.0,neutral,rational_029,rational,,
33.0,31fe3aa2,safe,10.0,10.0,10.0,safe,True,1560.0,2.0,neutral,rational_029,rational,,
34.0,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,1530.0,-1.0,neutral,rational_029,rational,,
35.0,11a749e7,risky,100.0,40.0,40.0,risky,True,1630.0,1.0,neutral,rational_029,rational,,
36.0,951c249d,risky,-50.0,32.5,32.5,risky,True,1580.0,-1.0,neutral,rational_029,rational,,
37.0,7b8e74ce,risky,100.0,85.0,85.0,risky,True,1680.0,1.0,neutral,rational_029,rational,,
38.0,31fe3aa2,safe,10.0,10.0,10.0,safe,True,1690.0,2.0,neutral,rational_029,rational,,
39.0,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,1660.0,-1.0,neutral,rational_029,rational,,
40.0,11a749e7,risky,100.0,40.0,40.0,risky,True,1760.0,1.0,neutral,rational_029,rational,,
41.0,951c249d,risky,-50.0,32.5,32.5,risky,True,1710.0,-1.0,neutral,rational_029,rational,,
42.0,7b8e74ce,risky,100.0,85.0,85.0,risky,True,1810.0,1.0,neutral,rational_029,rational,,
43.0,31fe3aa2,safe,10.0,10.0,10.0,safe,True,1820.0,2.0,neutral,rational_029,rational,,
44.0,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,1790.0,-1.0,neutral,rational_029,rational,,
45.0,11a749e7,risky,100.0,40.0,40.0,risky,True,1890.0,1.0,neutral,rational_029,rational,,
46.0,951c249d,risky,-50.0,32.5,32.5,risky,True,1840.0,-1.0,neutral,rational_029,rational,,
47.0,7b8e74ce,risky,100.0,85.0,85.0,risky,True,1940.0,1.0,neutral,rational_029,rational,,
48.0,31fe3aa2,safe,10.0,10.0,10.0,safe,True,1950.0,2.0,neutral,rational_029,rational,,
49.0,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,1920.0,-1.0,neutral,rational_029,rational,,
50.0,11a749e7,risky,-20.0,40.0,40.0,risky,True,1900.0,-2.0,neutral,rational_029,rational,,
51.0,951c249d,risky,500.0,32.5,32.5,risky,True,2400.0,1.0,neutral,rational_029,rational,,
52.0,7b8e74ce,risky,100.0,85.0,85.0,risky,True,2500.0,2.0,neutral,rational_029,rational,,
53.0,31fe3aa2,safe,10.0,10.0,10.0,safe,True,2510.0,3.0,neutral,rational_029,rational,,
54.0,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,2480.0,-1.0,neutral,rational_029,rational,,
55.0,11a749e7,risky,-20.0,40.0,40.0,risky,True,2460.0,-2.0,neutral,rational_029,rational,,
56.0,951c249d,risky,-50.0,32.5,32.5,risky,True,2410.0,-3.0,neutral,rational_029,rational,,
57.0,7b8e74ce,risky,100.0,85.0,85.0,risky,True,2510.0,1.0,neutral,rational_029,rational,,
58.0,31fe3aa2,safe,10.0,10.0,10.0,safe,True,2520.0,2.0,neutral,rational_029,rational,,
59.0,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,2490.0,-1.0,neutral,rational_029,rational,,
,,safe,30.0,30.0,40.0,,False,,,,adaptive_ai_000,adaptive_ai,0.0,0.7634220683755355
,,risky,-50.0,32.5,32.5,,True,,,,adaptive_ai_000,adaptive_ai,1.0,0.7286280635269697
,,safe,80.0,80.0,85.0,,False,,,,adaptive_ai_000,adaptive_ai,2.0,0.6955309823187934
,,risky,-100.0,-20.0,10.0,,False,,,,adaptive_ai_000,adaptive_ai,3.0,0.6640480648084864
,,risky,-150.0,-45.0,-30.0,,False,,,,adaptive_ai_000,adaptive_ai,4.0,0.6341005873035537
,,safe,30.0,30.0,40.0,,False,,,,adaptive_ai_000,adaptive_ai,5.0,0.6056136655112885
,,safe,20.0,20.0,32.5,,False,,,,adaptive_ai_000,adaptive_ai,6.0,0.5785160672890352
,,safe,80.0,80.0,85.0,,False,,,,adaptive_ai_000,adaptive_ai,7.0,0.5527400345267295
,,risky,-100.0,-20.0,10.0,,False,,,,adaptive_ai_000,adaptive_ai,8.0,0.5282211137163301
,,safe,-30.0,-30.0,-30.0,,True,,,,adaptive_ai_000,adaptive_ai,9.0,0.5048979947844751
,,risky,-20.0,40.0,40.0,,True,,,,adaptive_ai_000,adaptive_ai,10.0,0.482712357785365
,,safe,20.0,20.0,32.5,,False,,,,adaptive_ai_000,adaptive_ai,11.0,0.46160872707051975
,,safe,80.0,80.0,85.0,,False,,,,adaptive_ai_000,adaptive_ai,12.0,0.441534332570762
,,safe,10.0,10.0,10.0,,True,,,,adaptive_ai_000,adaptive_ai,13.0,0.4224389778435571
,,safe,-30.0,-30.0,-30.0,,True,,,,adaptive_ai_000,adaptive_ai,14.0,0.404274914555761
,,safe,30.0,30.0,40.0,,False,,,,adaptive_ai_000,adaptive_ai,15.0,0.38699672308791616
,,safe,20.0,20.0,32.5,,False,,,,adaptive_ai_000,adaptive_ai,16.0,0.370561198961545
,,safe,80.0,80.0,85.0,,False,,,,adaptive_ai_000,adaptive_ai,17.0,0.3549272448054493
,,safe,10.0,10.0,10.0,,True,,,,adaptive_ai_000,adaptive_ai,18.0,0.34005576759087586
,,safe,-30.0,-30.0,-30.0,,True,,,,adaptive_ai_000,adaptive_ai,19.0,0.32590958087858174
,,risky,100.0,40.0,40.0,,True,,,,adaptive_ai_000,adaptive_ai,20.0,0.3124533118333665
,,safe,20.0,20.0,32.5,,False,,,,adaptive_ai_000,adaptive_ai,21.0,0.29965331277355967
,,risky,100.0,85.0,85.0,,True,,,,adaptive_ai_000,adaptive_ai,22.0,0.2874775770342899
,,safe,10.0,10.0,10.0,,True,,,,adaptive_ai_000,adaptive_ai,23.0,0.2758956589341515
,,risky,200.0,-45.0,-30.0,,False,,,,adaptive_ai_000,adaptive_ai,24.0,0.26487859764514254
,,risky,100.0,40.0,40.0,,True,,,,adaptive_ai_000,adaptive_ai,25.0,0.25439884477550945
,,safe,20.0,20.0,32.5,,False,,,,adaptive_ai_000,adaptive_ai,26.0,0.24443019548441863
,,safe,80.0,80.0,85.0,,False,,,,adaptive_ai_000,adaptive_ai,27.0,0.2349477229562048
,,safe,10.0,10.0,10.0,,True,,,,adaptive_ai_000,adaptive_ai,28.0,0.22592771607034817
,,safe,-30.0,-30.0,-30.0,,True,,,,adaptive_ai_000,adaptive_ai,29.0,0.21734762011132236
,,risky,-20.0,40.0,40.0,,True,,,,adaptive_ai_000,adaptive_ai,30.0,0.20918598037005726
,,safe,20.0,20.0,32.5,,False,,,,adaptive_ai_000,adaptive_ai,31.0,0.20142238849599153
,,safe,80.0,80.0,85.0,,False,,,,adaptive_ai_000,adaptive_ai,32.0,0.19403743146556557
,,safe,10.0,10.0,10.0,,True,,,,adaptive_ai_000,adaptive_ai,33.0,0.18701264303955095
,,safe,-30.0,-30.0,-30.0,,True,,,,adaptive_ai_000,adaptive_ai,34.0,0.18033045758783384
,,risky,100.0,40.0,40.0,,True,,,,adaptive_ai_000,adaptive_ai,35.0,0.17397416616618988
,,safe,20.0,20.0,32.5,,False,,,,adaptive_ai_000,adaptive_ai,36.0,0.1679278747352207
,,safe,80.0,80.0,85.0,,False,,,,adaptive_ai_000,adaptive_ai,37.0,0.16217646441697628
,,safe,10.0,10.0,10.0,,True,,,,adaptive_ai_000,adaptive_ai,38.0,0.15670555368988515
,,risky,200.0,-45.0,-30.0,,False,,,,adaptive_ai_000,adaptive_ai,39.0,0.15150146242745954
,,risky,100.0,40.0,40.0,,True,,,,adaptive_ai_000,adaptive_ai,40.0,0.14655117769085313
,,risky,-50.0,32.5,32.5,,True,,,,adaptive_ai_000,adaptive_ai,41.0,0.14184232118973644
,,safe,80.0,80.0,85.0,,False,,,,adaptive_ai_000,adaptive_ai,42.0,0.1373631183301227
,,safe,10.0,10.0,10.0,,True,,,,adaptive_ai_000,adaptive_ai,43.0,0.1331023687717504
,,safe,-30.0,-30.0,-30.0,,True,,,,adaptive_ai_000,adaptive_ai,44.0,0.12904941842139825
,,risky,-20.0,40.0,40.0,,True,,,,adaptive_ai_000,adaptive_ai,45.0,0.12519413279210279
,,safe,20.0,20.0,32.5,,False,,,,adaptive_ai_000,adaptive_ai,46.0,0.12152687166166222
,,safe,80.0,80.0,85.0,,False,,,,adaptive_ai_000,adaptive_ai,47.0,0.11803846496705936
,,safe,10.0,10.0,10.0,,True,,,,adaptive_ai_000,adaptive_ai,48.0,0.11472018987452788
,,risky,-150.0,-45.0,-30.0,,False,,,,adaptive_ai_000,adaptive_ai,49.0,0.1115637489679241
,,risky,100.0,40.0,40.0,,True,,,,adaptive_ai_000,adaptive_ai,50.0,0.10856124950086485
,,safe,20.0,20.0,32.5,,False,,,,adaptive_ai_000,adaptive_ai,51.0,0.10570518366075041
,,safe,80.0,80.0,85.0,,False,,,,adaptive_ai_000,adaptive_ai,52.0,0.10298840979532217
,,safe,10.0,10.0,10.0,,True,,,,adaptive_ai_000,adaptive_ai,53.0,0.10040413455481231
,,risky,-150.0,-45.0,-30.0,,False,,,,adaptive_ai_000,adaptive_ai,54.0,0.09794589590503068
,,risky,-20.0,40.0,40.0,,True,,,,adaptive_ai_000,adaptive_ai,55.0,0.09560754696891346
,,safe,20.0,20.0,32.5,,False,,,,adaptive_ai_000,adaptive_ai,56.0,0.09338324065612885
,,safe,80.0,80.0,85.0,,False,,,,adaptive_ai_000,adaptive_ai,57.0,0.09126741504230541
,,safe,10.0,10.0,10.0,,True,,,,adaptive_ai_000,adaptive_ai,58.0,0.08925477946132429
,,risky,200.0,-45.0,-30.0,,False,,,,adaptive_ai_000,adaptive_ai,59.0,0.08734030127589795
,,risky,-20.0,40.0,40.0,,True,,,,adaptive_ai_001,adaptive_ai,0.0,0.7634220683755355
,,risky,-50.0,32.5,32.5,,True,,,,adaptive_ai_001,adaptive_ai,1.0,0.7286280635269697
,,safe,80.0,80.0,85.0,,False,,,,adaptive_ai_001,adaptive_ai,2.0,0.6955309823187934
,,safe,10.0,10.0,10.0,,True,,,,adaptive_ai_001,adaptive_ai,3.0,0.6640480648084864
,,safe,-30.0,-30.0,-30.0,,True,,,,adaptive_ai_001,adaptive_ai,4.0,0.6341005873035537
,,safe,30.0,30.0,40.0,,False,,,,adaptive_ai_001,adaptive_ai,5.0,0.6056136655112885
,,safe,20.0,20.0,32.5,,False,,,,adaptive_ai_001,adaptive_ai,6.0,0.5785160672890352
,,risky,100.0,85.0,85.0,,True,,,,adaptive_ai_001,adaptive_ai,7.0,0.5527400345267295
,,safe,10.0,10.0,10.0,,True,,,,adaptive_ai_001,adaptive_ai,8.0,0.5282211137163301
,,risky,-150.0,-45.0,-30.0,,False,,,,adaptive_ai_001,adaptive_ai,9.0,0.5048979947844751
,,risky,-20.0,40.0,40.0,,True,,,,adaptive_ai_001,adaptive_ai,10.0,0.482712357785365
,,safe,20.0,20.0,32.5,,False,,,,adaptive_ai_001,adaptive_ai,11.0,0.46160872707051975
,,risky,100.0,85.0,85.0,,True,,,,adaptive_ai_001,adaptive_ai,12.0,0.441534332570762
,,safe,10.0,10.0,10.0,,True,,,,adaptive_ai_001,adaptive_ai,13.0,0.4224389778435571
,,safe,-30.0,-30.0,-30.0,,True,,,,adaptive_ai_001,adaptive_ai,14.0,0.404274914555761
,,safe,30.0,30.0,40.0,,False,,,,adaptive_ai_001,adaptive_ai,15.0,0.38699672308791616
,,safe,20.0,20.0,32.5,,False,,,,adaptive_ai_001,adaptive_ai,16.0,0.370561198961545
,,risky,100.0,85.0,85.0,,True,,,,adaptive_ai_001,adaptive_ai,17.0,0.3549272448054493
,,safe,10.0,10.0,10.0,,True,,,,adaptive_ai_001,adaptive_ai,18.0,0.34005576759087586
,,safe,-30.0,-30.0,-30.0,,True,,,,adaptive_ai_001,adaptive_ai,19.0,0.32590958087858174
,,safe,30.0,30.0,40.0,,False,,,,adaptive_ai_001,adaptive_ai,20.0,0.3124533118333665
,,risky,-50.0,32.5,32.5,,True,,,,adaptive_ai_001,adaptive_ai,21.0,0.29965331277355967
,,risky,100.0,85.0,85.0,,True,,,,adaptive_ai_001,adaptive_ai,22.0,0.2874775770342899
,,risky,-100.0,-20.0,10.0,,False,,,,adaptive_ai_001,adaptive_ai,23.0,0.2758956589341515
,,safe,-30.0,-30.0,-30.0,,True,,,,adaptive_ai_001,adaptive_ai,24.0,0.26487859764514254
,,safe,30.0,30.0,40.0,,False,,,,adaptive_ai_001,adaptive_ai,25.0,0.25439884477550945
,,safe,20.0,20.0,32.5,,False,,,,adaptive_ai_001,adaptive_ai,26.0,0.24443019548441863
,,safe,80.0,80.0,85.0,,False,,,,adaptive_ai_001,adaptive_ai,27.0,0.2349477229562048
,,safe,10.0,10.0,10.0,,True,,,,adaptive_ai_001,adaptive_ai,28.0,0.22592771607034817
,,safe,-30.0,-30.0,-30.0,,True,,,,adaptive_ai_001,adaptive_ai,29.0,0.21734762011132236
,,safe,30.0,30.0,40.0,,False,,,,adaptive_ai_001,adaptive_ai,30.0,0.20918598037005726
,,risky,-50.0,32.5,32.5,,True,,,,adaptive_ai_001,adaptive_ai,31.0,0.20142238849599153
,,risky,100.0,85.0,85.0,,True,,,,adaptive_ai_001,adaptive_ai,32.0,0.19403743146556557
,,safe,10.0,10.0,10.0,,True,,,,adaptive_ai_001,adaptive_ai,33.0,0.18701264303955095
,,safe,-30.0,-30.0,-30.0,,True,,,,adaptive_ai_001,adaptive_ai,34.0,0.18033045758783384
,,safe,30.0,30.0,40.0,,False,,,,adaptive_ai_001,adaptive_ai,35.0,0.17397416616618988
,,safe,20.0,20.0,32.5,,False,,,,adaptive_ai_001,adaptive_ai,36.0,0.1679278747352207
,,safe,80.0,80.0,85.0,,False,,,,adaptive_ai_001,adaptive_ai,37.0,0.16217646441697628
,,safe,10.0,10.0,10.0,,True,,,,adaptive_ai_001,adaptive_ai,38.0,0.15670555368988515
,,safe,-30.0,-30.0,-30.0,,True,,,,adaptive_ai_001,adaptive_ai,39.0,0.15150146242745954
,,safe,30.0,30.0,40.0,,False,,,,adaptive_ai_001,adaptive_ai,40.0,0.14655117769085313
,,safe,20.0,20.0,32.5,,False,,,,adaptive_ai_001,adaptive_ai,41.0,0.14184232118973644
,,risky,100.0,85.0,85.0,,True,,,,adaptive_ai_001,adaptive_ai,42.0,0.1373631183301227
,,safe,10.0,10.0,10.0,,True,,,,adaptive_ai_001,adaptive_ai,43.0,0.1331023687717504
,,safe,-30.0,-30.0,-30.0,,True,,,,adaptive_ai_001,adaptive_ai,44.0,0.12904941842139825
,,safe,30.0,30.0,40.0,,False,,,,adaptive_ai_001,adaptive_ai,45.0,0.12519413279210279
,,safe,20.0,20.0,32.5,,False,,,,adaptive_ai_001,adaptive_ai,46.0,0.12152687166166222
,,risky,100.0,85.0,85.0,,True,,,,adaptive_ai_001,adaptive_ai,47.0,0.11803846496705936
,,safe,10.0,10.0,10.0,,True,,,,adaptive_ai_001,adaptive_ai,48.0,0.11472018987452788
,,risky,-150.0,-45.0,-30.0,,False,,,,adaptive_ai_001,adaptive_ai,49.0,0.1115637489679241
,,safe,30.0,30.0,40.0,,False,,,,adaptive_ai_001,adaptive_ai,50.0,0.10856124950086485
,,safe,20.0,20.0,32.5,,False,,,,adaptive_ai_001,adaptive_ai,51.0,0.10570518366075041
